year,month,day,hour,count,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2
2015,2,3,13,2,0,1,1,-6,0.0,83,14,Sunny
2015,2,3,14,1,0,1,1,-6,0.0,83,16,Sunny
2015,2,3,16,3,0,1,1,-7,0.0,85,16,Sunny
2015,2,3,18,1,0,1,1,-8,0.0,89,14,Clear
2015,2,3,19,2,0,1,1,-8,0.0,87,14,Clear
2015,2,3,20,3,0,1,1,-8,0.0,86,13,Clear
2015,2,3,22,1,0,1,1,-8,0.0,85,12,Clear
2015,2,4,6,3,0,2,1,-4,0.0,74,10,Cloudy
2015,2,4,7,3,0,2,1,-3,0.0,76,13,Cloudy
2015,2,4,8,4,0,2,1,-2,0.0,78,16,Patchy light snow
2015,2,4,9,3,0,2,1,-1,0.0,80,19,Patchy light snow
2015,2,4,10,2,0,2,1,0,0.0,81,17,Patchy light snow
2015,2,4,14,2,0,2,1,2,0.0,86,12,Sunny
2015,2,4,15,1,0,2,1,2,0.0,87,12,Sunny
2015,2,4,16,1,0,2,1,1,0.0,86,11,Sunny
2015,2,4,18,2,0,2,1,-2,0.0,85,9,Partly cloudy
2015,2,4,19,1,0,2,1,-1,0.0,86,11,Partly cloudy
2015,2,4,20,2,0,2,1,1,0.0,87,12,Overcast
2015,2,4,21,3,0,2,1,2,0.0,88,14,Overcast
2015,2,4,22,1,0,2,1,2,0.0,88,11,Overcast
2015,2,5,6,4,0,3,1,0,0.1,90,23,Blizzard
2015,2,5,7,3,0,3,1,-1,0.0,89,27,Blizzard
2015,2,5,8,9,0,3,1,-2,0.2,88,31,Patchy heavy snow
2015,2,5,9,3,0,3,1,-3,0.2,87,36,Patchy heavy snow
2015,2,5,10,1,0,3,1,-3,0.1,85,34,Patchy heavy snow
2015,2,5,12,2,0,3,1,-5,0.2,82,30,Patchy snow possible
2015,2,5,13,3,0,3,1,-5,0.1,81,31,Patchy snow possible
2015,2,5,14,1,0,3,1,-5,0.0,81,31,Blowing snow
2015,2,5,15,5,0,3,1,-6,0.0,81,31,Blowing snow
2015,2,5,16,3,0,3,1,-7,0.0,81,31,Blowing snow
2015,2,5,17,2,0,3,1,-8,0.0,82,32,Patchy snow possible
2015,2,5,18,2,0,3,1,-10,0.0,83,32,Patchy snow possible
2015,2,5,19,4,0,3,1,-10,0.0,83,31,Patchy snow possible
2015,2,5,22,1,0,3,1,-12,0.0,84,25,Clear
2015,2,6,7,1,0,4,1,-13,0.0,87,16,Sunny
2015,2,6,8,8,0,4,1,-12,0.0,85,19,Sunny
2015,2,6,9,3,0,4,1,-11,0.0,84,22,Sunny
2015,2,6,13,4,0,4,1,-6,0.0,81,24,Partly cloudy
2015,2,6,14,1,0,4,1,-6,0.0,82,25,Sunny
2015,2,6,15,3,0,4,1,-5,0.0,83,26,Sunny
2015,2,6,16,1,0,4,1,-6,0.0,83,21,Sunny
2015,2,6,17,1,0,4,1,-6,0.0,83,17,Sunny
2015,2,6,18,3,0,4,1,-6,0.0,83,12,Clear
2015,2,6,19,5,0,4,1,-6,0.0,83,13,Clear
2015,2,6,20,1,0,4,1,-6,0.0,83,14,Clear
2015,2,6,22,2,0,4,1,-7,0.0,84,15,Clear
2015,2,7,9,2,0,5,0,-1,0.0,87,15,Light snow
2015,2,7,10,1,0,5,0,-1,0.0,86,14,Light snow
2015,2,7,14,1,0,5,0,1,0.0,80,12,Patchy light snow
2015,2,7,15,1,0,5,0,2,0.0,78,13,Patchy light snow
2015,2,7,16,5,0,5,0,0,0.0,78,11,Patchy light snow
2015,2,7,17,3,0,5,0,-1,0.0,78,8,Partly cloudy
2015,2,7,18,2,0,5,0,-2,0.0,78,6,Partly cloudy
2015,2,7,23,1,0,5,0,0,0.0,76,4,Overcast
2015,2,8,3,1,0,6,0,1,0.0,72,7,Overcast
2015,2,8,8,1,0,6,0,1,0.0,90,13,Cloudy
2015,2,8,10,1,0,6,0,2,0.0,95,14,Cloudy
2015,2,8,11,1,0,6,0,2,0.0,97,13,Overcast
2015,2,8,12,4,0,6,0,2,0.0,98,13,Overcast
2015,2,8,13,3,0,6,0,2,0.0,98,15,Overcast
2015,2,8,14,4,0,6,0,1,0.1,99,16,Light drizzle
2015,2,8,15,4,0,6,0,1,0.1,99,18,Light drizzle
2015,2,8,16,6,0,6,0,1,0.1,98,15,Light drizzle
2015,2,8,17,5,0,6,0,1,0.0,98,13,Overcast
2015,2,8,18,2,0,6,0,1,0.0,98,11,Overcast
2015,2,8,19,2,0,6,0,0,0.0,98,15,Overcast
2015,2,9,7,2,0,0,1,-4,1.1,96,23,Moderate or heavy freezing rain
2015,2,9,8,5,0,0,1,-4,0.2,95,25,Ice pellets
2015,2,9,9,4,0,0,1,-4,0.2,94,28,Ice pellets
2015,2,9,11,1,0,0,1,-3,0.3,94,24,Ice pellets
2015,2,9,13,1,0,0,1,-3,0.2,94,25,Ice pellets
2015,2,9,14,2,0,0,1,-4,0.1,94,27,Ice pellets
2015,2,9,16,1,0,0,1,-5,0.1,95,26,Ice pellets
2015,2,9,19,1,0,0,1,-5,0.0,95,23,Overcast
2015,2,10,6,1,0,1,1,-4,0.2,94,21,Heavy snow
2015,2,10,7,7,0,1,1,-4,0.1,94,23,Heavy snow
2015,2,10,8,7,0,1,1,-3,0.0,93,25,Moderate or heavy freezing rain
2015,2,10,9,3,0,1,1,-3,0.0,93,27,Moderate or heavy freezing rain
2015,2,10,10,1,0,1,1,-2,0.0,93,24,Moderate or heavy freezing rain
2015,2,10,11,1,0,1,1,-1,0.0,93,21,Freezing drizzle
2015,2,10,12,2,0,1,1,0,0.0,92,18,Freezing drizzle
2015,2,10,13,4,0,1,1,0,0.0,92,21,Freezing drizzle
2015,2,10,14,1,0,1,1,0,0.0,92,23,Light snow
2015,2,10,15,2,0,1,1,1,0.0,92,26,Light snow
2015,2,10,16,4,0,1,1,0,0.0,92,24,Light snow
2015,2,10,17,1,0,1,1,-1,0.0,91,21,Moderate or heavy freezing rain
2015,2,10,18,7,0,1,1,-1,0.0,91,19,Moderate or heavy freezing rain
2015,2,10,19,5,0,1,1,-2,0.0,90,22,Moderate or heavy freezing rain
2015,2,10,20,2,0,1,1,-2,0.0,90,24,Clear
2015,2,10,21,1,0,1,1,-2,0.0,89,27,Clear
2015,2,11,6,4,0,2,1,-8,0.0,89,21,Sunny
2015,2,11,7,6,0,2,1,-7,0.0,88,22,Sunny
2015,2,11,8,8,0,2,1,-7,0.0,87,23,Sunny
2015,2,11,9,3,0,2,1,-6,0.0,87,24,Sunny
2015,2,11,10,2,0,2,1,-5,0.0,87,19,Sunny
2015,2,11,11,4,0,2,1,-5,0.0,88,14,Sunny
2015,2,11,13,3,0,2,1,-4,0.0,88,10,Sunny
2015,2,11,14,1,0,2,1,-3,0.0,87,10,Cloudy
2015,2,11,15,5,0,2,1,-2,0.0,87,11,Cloudy
2015,2,11,16,2,0,2,1,-4,0.0,88,10,Cloudy
2015,2,11,17,3,0,2,1,-6,0.0,89,9,Patchy light snow
2015,2,11,18,4,0,2,1,-8,0.0,90,8,Patchy light snow
2015,2,11,19,3,0,2,1,-7,0.0,89,8,Patchy light snow
2015,2,11,20,1,0,2,1,-6,0.0,89,8,Partly cloudy
2015,2,11,21,2,0,2,1,-5,0.0,88,8,Partly cloudy
2015,2,11,22,1,0,2,1,-5,0.0,88,8,Partly cloudy
2015,2,12,6,3,0,3,1,-4,0.0,87,9,Cloudy
2015,2,12,7,3,0,3,1,-3,0.0,89,10,Cloudy
2015,2,12,8,10,0,3,1,-2,0.0,90,11,Light snow
2015,2,12,9,3,0,3,1,-1,0.0,91,12,Light snow
2015,2,12,10,1,0,3,1,0,0.0,92,10,Light snow
2015,2,12,12,1,0,3,1,1,0.0,93,7,Moderate snow
2015,2,12,17,2,0,3,1,-3,0.2,82,24,Patchy snow possible
2015,2,12,18,4,0,3,1,-4,0.2,82,22,Patchy snow possible
2015,2,12,19,2,0,3,1,-6,0.1,82,28,Patchy snow possible
2015,2,13,12,1,0,4,1,-11,0.0,81,25,Sunny
2015,2,13,13,4,0,4,1,-10,0.0,81,24,Sunny
2015,2,13,14,4,0,4,1,-9,0.0,80,23,Sunny
2015,2,13,15,2,0,4,1,-9,0.0,80,22,Sunny
2015,2,16,9,1,1,0,0,-13,0.0,80,31,Partly cloudy
2015,2,18,11,1,0,2,1,-4,0.0,86,6,Cloudy
2015,2,18,12,2,0,2,1,-3,0.0,84,5,Cloudy
2015,2,18,13,3,0,2,1,-3,0.0,83,7,Cloudy
2015,2,18,14,2,0,2,1,-3,0.0,82,8,Patchy light snow
2015,2,18,15,1,0,2,1,-2,0.0,81,10,Patchy light snow
2015,2,18,16,4,0,2,1,-3,0.0,82,9,Patchy light snow
2015,2,18,17,3,0,2,1,-4,0.0,84,7,Patchy light snow
2015,2,18,18,3,0,2,1,-5,0.0,85,6,Patchy light snow
2015,2,18,19,2,0,2,1,-5,0.0,83,8,Patchy light snow
2015,2,18,21,3,0,2,1,-5,0.0,80,11,Partly cloudy
2015,2,18,23,1,0,2,1,-6,0.0,86,22,Light snow
2015,2,19,6,3,0,3,1,-12,0.0,88,25,Sunny
2015,2,19,7,3,0,3,1,-11,0.0,86,28,Sunny
2015,2,19,8,5,0,3,1,-10,0.0,85,31,Blizzard
2015,2,19,9,2,0,3,1,-9,0.0,84,35,Blizzard
2015,2,19,10,2,0,3,1,-8,0.0,82,34,Blizzard
2015,2,19,12,4,0,3,1,-8,0.1,77,32,Blizzard
2015,2,19,14,1,0,3,1,-8,0.0,77,32,Blizzard
2015,2,19,15,1,0,3,1,-8,0.0,78,32,Blizzard
2015,2,19,16,1,0,3,1,-9,0.0,79,31,Blizzard
2015,2,19,17,2,0,3,1,-10,0.1,81,29,Moderate or heavy snow showers
2015,2,19,19,5,0,3,1,-12,0.1,82,30,Moderate or heavy snow showers
2015,2,20,7,2,0,4,1,-17,0.0,88,30,Partly cloudy
2015,2,20,8,2,0,4,1,-16,0.0,87,32,Blowing snow
2015,2,20,9,1,0,4,1,-15,0.0,85,33,Blowing snow
2015,2,20,11,2,0,4,1,-12,0.0,82,30,Overcast
2015,2,20,12,1,0,4,1,-11,0.0,81,28,Overcast
2015,2,20,13,1,0,4,1,-10,0.0,81,26,Overcast
2015,2,20,14,3,0,4,1,-10,0.0,80,25,Patchy light snow
2015,2,20,15,2,0,4,1,-9,0.0,80,23,Patchy light snow
2015,2,20,16,1,0,4,1,-10,0.0,83,20,Patchy light snow
2015,2,20,17,1,0,4,1,-11,0.0,85,16,Sunny
2015,2,20,18,2,0,4,1,-11,0.0,88,13,Clear
2015,2,20,21,2,0,4,1,-13,0.0,88,13,Clear
2015,2,21,11,3,0,5,0,-4,0.0,76,18,Light snow
2015,2,21,12,1,0,5,0,-3,0.0,78,16,Light snow
2015,2,21,19,1,0,5,0,-2,1.1,97,11,Heavy snow
2015,2,21,21,1,0,5,0,-2,2.6,98,12,Moderate or heavy freezing rain
2015,2,21,22,1,0,5,0,-1,1.3,98,10,Moderate or heavy freezing rain
2015,2,22,11,1,0,6,0,1,0.1,98,4,Patchy light drizzle
2015,2,22,12,3,0,6,0,1,0.1,99,2,Patchy light drizzle
2015,2,22,13,1,0,6,0,2,0.0,98,3,Patchy light drizzle
2015,2,22,14,7,0,6,0,2,0.0,98,4,Fog
2015,2,22,15,2,0,6,0,2,0.0,98,5,Fog
2015,2,22,16,4,0,6,0,2,0.0,97,6,Fog
2015,2,22,17,3,0,6,0,1,0.0,96,8,Mist
2015,2,22,18,3,0,6,0,1,0.0,96,9,Mist
2015,2,22,19,2,0,6,0,1,0.0,96,11,Mist
2015,2,22,20,1,0,6,0,1,0.0,95,13,Partly cloudy
2015,2,22,22,2,0,6,0,0,0.0,93,16,Partly cloudy
2015,2,22,23,1,0,6,0,0,0.0,91,17,Light snow
2015,2,23,0,1,0,0,1,-1,0.0,90,17,Light snow
2015,2,23,5,1,0,0,1,-6,0.0,85,22,Cloudy
2015,2,23,7,4,0,0,1,-8,0.0,83,26,Cloudy
2015,2,23,8,4,0,0,1,-8,0.0,82,28,Patchy moderate snow
2015,2,23,9,4,0,0,1,-9,0.0,81,31,Patchy moderate snow
2015,2,23,10,1,0,0,1,-9,0.0,81,29,Patchy moderate snow
2015,2,23,12,3,0,0,1,-9,0.0,80,26,Sunny
2015,2,23,14,2,0,0,1,-9,0.0,80,30,Patchy moderate snow
2015,2,23,15,1,0,0,1,-9,0.0,80,32,Patchy moderate snow
2015,2,23,16,3,0,0,1,-11,0.0,81,28,Patchy moderate snow
2015,2,23,17,1,0,0,1,-12,0.0,81,25,Patchy snow possible
2015,2,23,18,3,0,0,1,-14,0.0,82,22,Patchy snow possible
2015,2,23,19,1,0,0,1,-14,0.0,82,21,Patchy snow possible
2015,2,23,20,1,0,0,1,-15,0.0,82,20,Clear
2015,2,23,21,1,0,0,1,-15,0.0,82,19,Clear
2015,2,23,22,1,0,0,1,-16,0.0,83,18,Clear
2015,2,24,7,1,0,1,1,-16,0.0,82,6,Sunny
2015,2,24,8,9,0,1,1,-14,0.0,77,5,Partly cloudy
2015,2,24,9,4,0,1,1,-13,0.0,72,4,Partly cloudy
2015,2,24,10,1,0,1,1,-12,0.0,72,6,Partly cloudy
2015,2,24,13,3,0,1,1,-9,0.0,75,13,Cloudy
2015,2,24,14,1,0,1,1,-8,0.0,78,14,Partly cloudy
2015,2,24,16,4,0,1,1,-8,0.0,84,16,Partly cloudy
2015,2,24,17,2,0,1,1,-8,0.0,86,15,Overcast
2015,2,24,18,4,0,1,1,-8,0.0,89,15,Overcast
2015,2,24,19,3,0,1,1,-8,0.0,89,14,Overcast
2015,2,24,20,1,0,1,1,-8,0.0,89,14,Clear
2015,2,25,5,1,0,2,1,-9,0.0,89,9,Clear
2015,2,25,6,3,0,2,1,-9,0.0,90,8,Sunny
2015,2,25,7,8,0,2,1,-7,0.0,87,14,Sunny
2015,2,25,8,8,0,2,1,-5,0.0,85,20,Sunny
2015,2,25,9,3,0,2,1,-3,0.0,82,26,Sunny
2015,2,25,10,1,0,2,1,-2,0.0,81,24,Sunny
2015,2,25,11,1,0,2,1,-1,0.0,80,22,Patchy snow possible
2015,2,25,12,2,0,2,1,-1,0.0,79,20,Patchy snow possible
2015,2,25,13,5,0,2,1,0,0.0,81,19,Patchy snow possible
2015,2,25,14,2,0,2,1,0,0.0,82,19,Patchy light snow
2015,2,25,15,1,0,2,1,1,0.0,84,18,Patchy light snow
2015,2,25,16,2,0,2,1,0,0.0,85,15,Patchy light snow
2015,2,25,17,3,0,2,1,-1,0.0,86,13,Sunny
2015,2,25,18,7,0,2,1,-2,0.0,87,10,Clear
2015,2,25,19,5,0,2,1,-2,0.0,87,11,Clear
2015,2,25,20,2,0,2,1,-2,0.0,87,12,Clear
2015,2,25,21,1,0,2,1,-2,0.0,87,13,Clear
2015,2,25,22,2,0,2,1,-4,0.0,86,13,Clear
2015,2,26,3,1,0,3,1,-6,0.0,91,20,Overcast
2015,2,26,6,3,0,3,1,-7,0.0,86,19,Cloudy
2015,2,26,7,6,0,3,1,-7,0.0,88,22,Cloudy
2015,2,26,8,8,0,3,1,-7,0.3,90,25,Blizzard
2015,2,26,9,1,0,3,1,-7,0.4,92,28,Blizzard
2015,2,26,10,2,0,3,1,-6,0.2,91,24,Blizzard
2015,2,26,12,1,0,3,1,-4,0.5,89,16,Heavy snow
2015,2,26,13,2,0,3,1,-4,0.3,88,16,Heavy snow
2015,2,26,14,5,0,3,1,-4,0.0,87,15,Light snow
2015,2,26,15,1,0,3,1,-4,0.0,86,15,Light snow
2015,2,26,16,4,0,3,1,-4,0.0,87,13,Light snow
2015,2,26,17,3,0,3,1,-5,0.0,88,11,Patchy light snow
2015,2,26,18,2,0,3,1,-6,0.0,89,9,Patchy light snow
2015,2,26,19,3,0,3,1,-6,0.0,89,9,Patchy light snow
2015,2,26,21,1,0,3,1,-6,0.0,88,8,Partly cloudy
2015,2,27,5,1,0,4,1,-10,0.0,90,13,Partly cloudy
2015,2,27,6,2,0,4,1,-11,0.0,90,12,Partly cloudy
2015,2,27,7,5,0,4,1,-10,0.0,87,12,Partly cloudy
2015,2,27,8,4,0,4,1,-9,0.0,85,13,Partly cloudy
2015,2,27,9,8,0,4,1,-8,0.0,83,14,Partly cloudy
2015,2,27,12,4,0,4,1,-5,0.0,80,10,Partly cloudy
2015,2,27,13,3,0,4,1,-5,0.0,80,13,Partly cloudy
2015,2,27,14,5,0,4,1,-4,0.0,80,15,Light snow
2015,2,27,15,2,0,4,1,-4,0.0,79,17,Light snow
2015,2,27,16,4,0,4,1,-5,0.0,80,16,Light snow
2015,2,27,17,4,0,4,1,-6,0.0,81,16,Sunny
2015,2,27,18,2,0,4,1,-7,0.0,82,15,Clear
2015,2,27,19,3,0,4,1,-7,0.0,82,17,Clear
2015,2,28,0,1,0,5,0,-11,0.0,82,18,Clear
2015,2,28,10,3,0,5,0,-7,0.0,76,9,Sunny
2015,2,28,13,1,0,5,0,-4,0.0,73,9,Sunny
2015,2,28,14,6,0,5,0,-4,0.0,75,9,Sunny
2015,2,28,15,3,0,5,0,-4,0.0,77,10,Sunny
2015,2,28,16,1,0,5,0,-4,0.0,79,9,Sunny
2015,2,28,17,5,0,5,0,-5,0.0,81,9,Sunny
2015,2,28,19,2,0,5,0,-6,0.0,84,8,Clear
2015,2,28,21,1,0,5,0,-7,0.0,84,9,Clear
2015,3,1,2,1,0,6,0,-9,0.0,86,6,Partly cloudy
2015,3,1,10,3,0,6,0,-4,0.1,86,10,Heavy snow
2015,3,1,11,1,0,6,0,-3,0.7,89,11,Heavy snow
2015,3,1,12,2,0,6,0,-3,1.0,93,12,Heavy snow
2015,3,1,14,2,0,6,0,-3,1.5,95,12,Heavy snow
2015,3,2,8,1,0,0,1,0,0.0,88,25,Patchy light snow
2015,3,2,9,4,0,0,1,0,0.0,85,31,Patchy light snow
2015,3,2,10,1,0,0,1,0,0.0,84,29,Patchy light snow
2015,3,2,11,1,0,0,1,0,0.0,82,28,Partly cloudy
2015,3,2,12,1,0,0,1,0,0.0,81,26,Partly cloudy
2015,3,2,13,2,0,0,1,0,0.0,81,25,Partly cloudy
2015,3,2,14,1,0,0,1,0,0.0,82,24,Patchy snow possible
2015,3,2,15,5,0,0,1,0,0.0,82,23,Patchy snow possible
2015,3,2,16,2,0,0,1,-1,0.0,82,22,Patchy snow possible
2015,3,2,17,1,0,0,1,-2,0.0,82,21,Patchy snow possible
2015,3,2,18,5,0,0,1,-3,0.0,83,21,Patchy snow possible
2015,3,2,19,2,0,0,1,-4,0.0,83,21,Patchy snow possible
2015,3,2,21,2,0,0,1,-4,0.0,83,20,Clear
2015,3,2,22,2,0,0,1,-5,0.0,83,18,Clear
2015,3,3,6,4,0,1,1,-10,0.0,85,6,Sunny
2015,3,3,7,5,0,1,1,-8,0.0,81,6,Sunny
2015,3,3,8,7,0,1,1,-6,0.0,77,7,Cloudy
2015,3,3,9,2,0,1,1,-4,0.0,73,7,Cloudy
2015,3,3,10,1,0,1,1,-3,0.0,74,10,Cloudy
2015,3,3,12,2,0,1,1,-2,0.0,77,15,Overcast
2015,3,3,13,2,0,1,1,-2,0.0,80,15,Overcast
2015,3,3,14,1,0,1,1,-2,0.4,83,15,Heavy snow
2015,3,3,15,1,0,1,1,-2,0.6,86,15,Heavy snow
2015,3,3,16,1,0,1,1,-1,0.3,89,17,Heavy snow
2015,3,3,17,1,0,1,1,0,2.3,92,19,Heavy snow
2015,3,3,18,1,0,1,1,0,3.1,95,21,Heavy snow
2015,3,4,7,3,0,2,1,2,0.2,98,9,Patchy light drizzle
2015,3,4,8,4,0,2,1,2,0.1,98,11,Light drizzle
2015,3,4,9,2,0,2,1,2,0.2,99,13,Light drizzle
2015,3,4,10,1,0,2,1,2,0.1,99,12,Light drizzle
2015,3,4,12,1,0,2,1,3,0.8,99,9,Light rain
2015,3,4,13,1,0,2,1,3,0.4,99,11,Light rain
2015,3,4,14,2,0,2,1,3,0.5,99,12,Light rain
2015,3,4,15,3,0,2,1,3,0.6,99,14,Light rain
2015,3,4,16,3,0,2,1,3,0.3,99,12,Light rain
2015,3,4,17,5,0,2,1,2,1.0,99,11,Moderate rain
2015,3,4,18,1,0,2,1,2,1.3,99,10,Moderate rain
2015,3,4,19,4,0,2,1,2,0.7,99,11,Moderate rain
2015,3,4,20,1,0,2,1,2,0.9,99,12,Moderate rain
2015,3,4,22,1,0,2,1,2,0.6,99,12,Moderate rain
2015,3,5,0,1,0,3,1,2,4.2,99,10,Moderate rain
2015,3,5,7,4,0,3,1,-1,1.3,95,19,Heavy snow
2015,3,5,8,1,0,3,1,-2,1.8,96,22,Heavy snow
2015,3,5,9,3,0,3,1,-3,2.4,96,25,Heavy snow
2015,3,5,14,2,0,3,1,-5,1.8,96,20,Heavy snow
2015,3,5,17,1,0,3,1,-6,2.4,94,21,Heavy snow
2015,3,5,19,2,0,3,1,-7,1.6,90,21,Heavy snow
2015,3,6,6,2,0,4,1,-13,0.0,88,9,Sunny
2015,3,6,8,1,0,4,1,-10,0.0,83,10,Sunny
2015,3,6,9,2,0,4,1,-8,0.0,81,10,Sunny
2015,3,6,10,1,0,4,1,-7,0.0,80,8,Sunny
2015,3,6,11,2,0,4,1,-7,0.0,79,5,Partly cloudy
2015,3,6,12,1,0,4,1,-6,0.0,78,3,Partly cloudy
2015,3,6,13,1,0,4,1,-5,0.0,79,5,Partly cloudy
2015,3,6,17,1,0,4,1,-8,0.0,83,11,Partly cloudy
2015,3,7,9,1,1,5,0,-6,0.0,88,19,Sunny
2015,3,7,10,1,1,5,0,-4,0.0,87,19,Sunny
2015,3,7,13,2,1,5,0,-1,0.0,86,19,Partly cloudy
2015,3,7,14,4,1,5,0,0,0.0,86,20,Light snow
2015,3,7,15,1,1,5,0,1,0.0,86,21,Light snow
2015,3,7,16,4,1,5,0,0,0.0,87,18,Light snow
2015,3,7,17,2,1,5,0,0,0.0,88,15,Partly cloudy
2015,3,7,18,2,1,5,0,-1,0.0,89,13,Partly cloudy
2015,3,7,19,1,1,5,0,0,0.0,90,15,Partly cloudy
2015,3,7,21,1,1,5,0,1,0.0,93,19,Partly cloudy
2015,3,8,9,1,0,6,0,2,0.0,99,20,Overcast
2015,3,8,10,2,0,6,0,2,0.0,99,21,Overcast
2015,3,8,11,3,0,6,0,2,0.0,98,21,Cloudy
2015,3,8,12,3,0,6,0,2,0.0,98,21,Cloudy
2015,3,8,13,3,0,6,0,2,0.0,98,21,Cloudy
2015,3,8,14,2,0,6,0,2,0.0,98,20,Partly cloudy
2015,3,8,15,3,0,6,0,2,0.0,98,20,Partly cloudy
2015,3,8,16,3,0,6,0,2,0.0,98,16,Partly cloudy
2015,3,8,17,7,0,6,0,1,0.0,97,12,Sunny
2015,3,8,18,5,0,6,0,0,0.0,97,8,Clear
2015,3,8,19,1,0,6,0,1,0.0,94,9,Clear
2015,3,8,23,1,0,6,0,0,0.0,89,8,Clear
2015,3,9,5,1,0,0,1,2,0.5,94,13,Patchy light rain
2015,3,9,7,5,0,0,1,2,0.3,96,14,Patchy light rain
2015,3,9,8,8,0,0,1,2,0.0,96,15,Partly cloudy
2015,3,9,9,4,0,0,1,3,0.0,97,16,Partly cloudy
2015,3,9,10,3,0,0,1,3,0.0,97,15,Partly cloudy
2015,3,9,11,2,0,0,1,3,0.0,97,14,Cloudy
2015,3,9,12,4,0,0,1,3,0.0,98,13,Cloudy
2015,3,9,13,2,0,0,1,4,0.0,98,13,Cloudy
2015,3,9,14,8,0,0,1,4,0.0,99,13,Cloudy
2015,3,9,15,7,0,0,1,5,0.0,100,13,Cloudy
2015,3,9,16,3,0,0,1,4,0.0,99,11,Cloudy
2015,3,9,17,13,0,0,1,3,0.0,99,9,Fog
2015,3,9,18,18,0,0,1,2,0.0,99,8,Fog
2015,3,9,19,9,0,0,1,2,0.0,97,8,Fog
2015,3,9,20,6,0,0,1,1,0.0,96,9,Fog
2015,3,9,21,5,0,0,1,1,0.0,94,9,Fog
2015,3,9,23,1,0,0,1,1,0.0,90,11,Fog
2015,3,10,0,1,0,1,1,1,0.0,88,11,Fog
2015,3,10,5,1,0,1,1,2,0.0,80,13,Partly cloudy
2015,3,10,6,3,0,1,1,2,0.0,82,12,Partly cloudy
2015,3,10,7,9,0,1,1,3,0.0,79,14,Partly cloudy
2015,3,10,8,12,0,1,1,4,0.2,76,15,Moderate rain at times
2015,3,10,9,6,0,1,1,5,0.3,74,17,Moderate rain at times
2015,3,10,10,4,0,1,1,6,0.1,72,16,Moderate rain at times
2015,3,10,11,1,0,1,1,6,0.0,71,15,Cloudy
2015,3,10,12,3,0,1,1,7,0.0,70,13,Cloudy
2015,3,10,13,3,0,1,1,7,0.0,70,14,Cloudy
2015,3,10,14,5,0,1,1,7,0.2,71,15,Moderate rain at times
2015,3,10,15,6,0,1,1,7,0.2,71,16,Moderate rain at times
2015,3,10,16,4,0,1,1,6,0.1,74,15,Moderate rain at times
2015,3,10,17,2,0,1,1,5,0.0,77,14,Cloudy
2015,3,10,18,3,0,1,1,5,0.0,80,13,Cloudy
2015,3,10,19,2,0,1,1,4,0.0,80,14,Cloudy
2015,3,10,20,1,0,1,1,4,0.3,81,15,Moderate rain at times
2015,3,11,5,2,0,2,1,3,0.0,85,13,Partly cloudy
2015,3,11,6,3,0,2,1,3,0.0,85,12,Partly cloudy
2015,3,11,7,12,0,2,1,4,0.0,82,14,Partly cloudy
2015,3,11,8,11,0,2,1,5,0.0,79,15,Patchy rain possible
2015,3,11,9,8,0,2,1,6,0.0,76,17,Patchy rain possible
2015,3,11,10,2,0,2,1,7,0.0,74,16,Patchy rain possible
2015,3,11,11,4,0,2,1,8,0.0,72,15,Partly cloudy
2015,3,11,12,6,0,2,1,9,0.0,69,14,Partly cloudy
2015,3,11,13,8,0,2,1,9,0.0,71,15,Partly cloudy
2015,3,11,14,9,0,2,1,9,0.0,72,16,Patchy rain possible
2015,3,11,15,8,0,2,1,9,0.0,73,17,Patchy rain possible
2015,3,11,16,13,0,2,1,8,0.0,77,16,Patchy rain possible
2015,3,11,17,14,0,2,1,7,0.0,81,14,Partly cloudy
2015,3,11,18,10,0,2,1,6,0.0,85,12,Partly cloudy
2015,3,11,19,18,0,2,1,5,0.0,85,14,Partly cloudy
2015,3,11,20,5,0,2,1,5,0.0,85,16,Patchy rain possible
2015,3,11,21,10,0,2,1,4,0.0,85,17,Patchy rain possible
2015,3,11,23,1,0,2,1,4,0.0,86,15,Partly cloudy
2015,3,12,0,1,0,3,1,4,0.0,87,13,Partly cloudy
2015,3,12,6,5,0,3,1,3,0.0,83,12,Partly cloudy
2015,3,12,7,7,0,3,1,4,0.0,80,15,Partly cloudy
2015,3,12,8,16,0,3,1,5,0.1,77,17,Patchy rain possible
2015,3,12,9,5,0,3,1,5,0.2,74,19,Patchy rain possible
2015,3,12,10,5,0,3,1,6,0.1,72,18,Patchy rain possible
2015,3,12,11,3,0,3,1,7,0.0,71,18,Cloudy
2015,3,12,12,1,0,3,1,8,0.0,69,17,Cloudy
2015,3,12,13,3,0,3,1,8,0.0,70,18,Cloudy
2015,3,12,14,7,0,3,1,8,0.4,71,20,Heavy rain at times
2015,3,12,15,10,0,3,1,8,0.5,72,22,Heavy rain at times
2015,3,12,16,5,0,3,1,7,0.3,75,19,Heavy rain at times
2015,3,12,17,11,0,3,1,6,0.0,78,17,Patchy rain possible
2015,3,12,18,16,0,3,1,5,0.0,80,15,Patchy rain possible
2015,3,12,19,10,0,3,1,5,0.0,81,17,Patchy rain possible
2015,3,13,5,1,0,4,1,2,0.0,81,17,Cloudy
2015,3,13,6,4,0,4,1,2,0.0,81,15,Cloudy
2015,3,13,7,6,0,4,1,3,0.0,77,17,Cloudy
