year,month,day,hour,dayofweek,date,count1
2018,6,15,15,4,2018-06-15,9
2018,6,15,16,4,2018-06-15,15
2018,6,15,17,4,2018-06-15,21
2018,6,15,18,4,2018-06-15,22
2018,6,15,19,4,2018-06-15,18
2018,6,15,20,4,2018-06-15,15
2018,6,15,21,4,2018-06-15,3
2018,6,15,22,4,2018-06-15,5
2018,6,15,23,4,2018-06-15,5
2018,6,16,0,5,2018-06-16,8
2018,6,16,1,5,2018-06-16,2
2018,6,16,2,5,2018-06-16,0
2018,6,16,3,5,2018-06-16,2
2018,6,16,4,5,2018-06-16,1
2018,6,16,5,5,2018-06-16,5
2018,6,16,6,5,2018-06-16,3
2018,6,16,7,5,2018-06-16,6
2018,6,16,8,5,2018-06-16,5
2018,6,16,9,5,2018-06-16,9
2018,6,16,10,5,2018-06-16,7
2018,6,16,11,5,2018-06-16,12
2018,6,16,12,5,2018-06-16,13
2018,6,16,13,5,2018-06-16,12
2018,6,16,14,5,2018-06-16,10
2018,6,16,15,5,2018-06-16,14
2018,6,16,16,5,2018-06-16,5
2018,6,16,17,5,2018-06-16,11
2018,6,16,18,5,2018-06-16,12
2018,6,16,19,5,2018-06-16,14
2018,6,16,20,5,2018-06-16,11
2018,6,16,21,5,2018-06-16,10
2018,6,16,22,5,2018-06-16,8
2018,6,16,23,5,2018-06-16,8
2018,6,17,0,6,2018-06-17,2
2018,6,17,1,6,2018-06-17,6
2018,6,17,2,6,2018-06-17,1
2018,6,17,3,6,2018-06-17,2
2018,6,17,4,6,2018-06-17,0
2018,6,17,5,6,2018-06-17,0
2018,6,17,6,6,2018-06-17,2
2018,6,17,7,6,2018-06-17,2
2018,6,17,8,6,2018-06-17,7
2018,6,17,9,6,2018-06-17,3
2018,6,17,10,6,2018-06-17,5
2018,6,17,11,6,2018-06-17,11
2018,6,17,12,6,2018-06-17,14
2018,6,17,13,6,2018-06-17,4
2018,6,17,14,6,2018-06-17,17
2018,6,17,15,6,2018-06-17,6
2018,6,17,16,6,2018-06-17,18
2018,6,17,17,6,2018-06-17,9
2018,6,17,18,6,2018-06-17,11
2018,6,17,19,6,2018-06-17,6
2018,6,17,20,6,2018-06-17,8
2018,6,17,21,6,2018-06-17,4
2018,6,17,22,6,2018-06-17,6
2018,6,17,23,6,2018-06-17,9
2018,6,18,0,0,2018-06-18,1
2018,6,18,1,0,2018-06-18,5
2018,6,18,2,0,2018-06-18,0
2018,6,18,3,0,2018-06-18,0
2018,6,18,4,0,2018-06-18,1
2018,6,18,5,0,2018-06-18,8
2018,6,18,6,0,2018-06-18,19
2018,6,18,7,0,2018-06-18,10
2018,6,18,8,0,2018-06-18,15
2018,6,18,9,0,2018-06-18,11
2018,6,18,10,0,2018-06-18,6
2018,6,18,11,0,2018-06-18,7
2018,6,18,12,0,2018-06-18,7
2018,6,18,13,0,2018-06-18,9
2018,6,18,14,0,2018-06-18,8
2018,6,18,15,0,2018-06-18,3
2018,6,18,16,0,2018-06-18,8
2018,6,18,17,0,2018-06-18,31
2018,6,18,18,0,2018-06-18,30
2018,6,18,19,0,2018-06-18,26
2018,6,18,20,0,2018-06-18,9
2018,6,18,21,0,2018-06-18,6
2018,6,18,22,0,2018-06-18,7
2018,6,18,23,0,2018-06-18,3
2018,6,19,0,1,2018-06-19,0
2018,6,19,1,1,2018-06-19,1
2018,6,19,2,1,2018-06-19,0
2018,6,19,3,1,2018-06-19,1
2018,6,19,4,1,2018-06-19,1
2018,6,19,5,1,2018-06-19,2
2018,6,19,6,1,2018-06-19,7
2018,6,19,7,1,2018-06-19,12
2018,6,19,8,1,2018-06-19,14
2018,6,19,9,1,2018-06-19,19
2018,6,19,10,1,2018-06-19,8
2018,6,19,11,1,2018-06-19,9
2018,6,19,12,1,2018-06-19,15
2018,6,19,13,1,2018-06-19,11
2018,6,19,14,1,2018-06-19,15
2018,6,19,15,1,2018-06-19,7
2018,6,19,16,1,2018-06-19,10
2018,6,19,17,1,2018-06-19,27
2018,6,19,18,1,2018-06-19,21
2018,6,19,19,1,2018-06-19,34
2018,6,19,20,1,2018-06-19,16
2018,6,19,21,1,2018-06-19,9
2018,6,19,22,1,2018-06-19,4
2018,6,19,23,1,2018-06-19,6
2018,6,20,0,2,2018-06-20,0
2018,6,20,1,2,2018-06-20,1
2018,6,20,2,2,2018-06-20,0
2018,6,20,3,2,2018-06-20,1
2018,6,20,4,2,2018-06-20,0
2018,6,20,5,2,2018-06-20,2
2018,6,20,6,2,2018-06-20,9
2018,6,20,7,2,2018-06-20,17
2018,6,20,8,2,2018-06-20,17
2018,6,20,9,2,2018-06-20,16
2018,6,20,10,2,2018-06-20,7
2018,6,20,11,2,2018-06-20,9
2018,6,20,12,2,2018-06-20,6
2018,6,20,13,2,2018-06-20,12
2018,6,20,14,2,2018-06-20,11
2018,6,20,15,2,2018-06-20,9
2018,6,20,16,2,2018-06-20,16
2018,6,20,17,2,2018-06-20,22
2018,6,20,18,2,2018-06-20,32
2018,6,20,19,2,2018-06-20,19
2018,6,20,20,2,2018-06-20,12
2018,6,20,21,2,2018-06-20,10
2018,6,20,22,2,2018-06-20,12
2018,6,20,23,2,2018-06-20,6
2018,6,21,0,3,2018-06-21,2
2018,6,21,1,3,2018-06-21,0
2018,6,21,2,3,2018-06-21,0
2018,6,21,3,3,2018-06-21,0
2018,6,21,4,3,2018-06-21,0
2018,6,21,5,3,2018-06-21,5
2018,6,21,6,3,2018-06-21,13
2018,6,21,7,3,2018-06-21,10
2018,6,21,8,3,2018-06-21,14
2018,6,21,9,3,2018-06-21,19
2018,6,21,10,3,2018-06-21,4
2018,6,21,11,3,2018-06-21,7
2018,6,21,12,3,2018-06-21,11
2018,6,21,13,3,2018-06-21,15
2018,6,21,14,3,2018-06-21,10
2018,6,21,15,3,2018-06-21,11
2018,6,21,16,3,2018-06-21,20
2018,6,21,17,3,2018-06-21,29
2018,6,21,18,3,2018-06-21,35
2018,6,21,19,3,2018-06-21,31
2018,6,21,20,3,2018-06-21,16
2018,6,21,21,3,2018-06-21,11
2018,6,21,22,3,2018-06-21,12
2018,6,21,23,3,2018-06-21,10
2018,6,22,0,4,2018-06-22,5
2018,6,22,1,4,2018-06-22,0
2018,6,22,2,4,2018-06-22,1
2018,6,22,3,4,2018-06-22,0
2018,6,22,4,4,2018-06-22,1
2018,6,22,5,4,2018-06-22,2
2018,6,22,6,4,2018-06-22,6
2018,6,22,7,4,2018-06-22,10
2018,6,22,8,4,2018-06-22,16
2018,6,22,9,4,2018-06-22,14
2018,6,22,10,4,2018-06-22,16
2018,6,22,11,4,2018-06-22,9
2018,6,22,12,4,2018-06-22,14
2018,6,22,13,4,2018-06-22,19
2018,6,22,14,4,2018-06-22,6
2018,6,22,15,4,2018-06-22,14
2018,6,22,16,4,2018-06-22,21
2018,6,22,17,4,2018-06-22,24
2018,6,22,18,4,2018-06-22,26
2018,6,22,19,4,2018-06-22,18
2018,6,22,20,4,2018-06-22,12
2018,6,22,21,4,2018-06-22,4
2018,6,22,22,4,2018-06-22,8
2018,6,22,23,4,2018-06-22,1
2018,6,23,0,5,2018-06-23,1
2018,6,23,1,5,2018-06-23,3
2018,6,23,2,5,2018-06-23,0
2018,6,23,3,5,2018-06-23,0
2018,6,23,4,5,2018-06-23,0
2018,6,23,5,5,2018-06-23,1
2018,6,23,6,5,2018-06-23,3
2018,6,23,7,5,2018-06-23,5
2018,6,23,8,5,2018-06-23,4
2018,6,23,9,5,2018-06-23,5
2018,6,23,10,5,2018-06-23,9
2018,6,23,11,5,2018-06-23,6
2018,6,23,12,5,2018-06-23,6
2018,6,23,13,5,2018-06-23,13
2018,6,23,14,5,2018-06-23,16
2018,6,23,15,5,2018-06-23,5
2018,6,23,16,5,2018-06-23,5
2018,6,23,17,5,2018-06-23,8
2018,6,23,18,5,2018-06-23,21
2018,6,23,19,5,2018-06-23,5
2018,6,23,20,5,2018-06-23,8
2018,6,23,21,5,2018-06-23,2
2018,6,23,22,5,2018-06-23,7
2018,6,23,23,5,2018-06-23,1
2018,6,24,0,6,2018-06-24,9
2018,6,24,1,6,2018-06-24,4
2018,6,24,2,6,2018-06-24,0
2018,6,24,3,6,2018-06-24,0
2018,6,24,4,6,2018-06-24,1
2018,6,24,5,6,2018-06-24,0
2018,6,24,6,6,2018-06-24,1
2018,6,24,7,6,2018-06-24,2
2018,6,24,8,6,2018-06-24,0
2018,6,24,9,6,2018-06-24,2
2018,6,24,10,6,2018-06-24,12
2018,6,24,11,6,2018-06-24,5
2018,6,24,12,6,2018-06-24,6
2018,6,24,13,6,2018-06-24,10
2018,6,24,14,6,2018-06-24,6
2018,6,24,15,6,2018-06-24,6
2018,6,24,16,6,2018-06-24,7
2018,6,24,17,6,2018-06-24,5
2018,6,24,18,6,2018-06-24,4
2018,6,24,19,6,2018-06-24,5
2018,6,24,20,6,2018-06-24,2
2018,6,24,21,6,2018-06-24,5
2018,6,24,22,6,2018-06-24,8
2018,6,24,23,6,2018-06-24,0
2018,6,25,0,0,2018-06-25,0
2018,6,25,1,0,2018-06-25,0
2018,6,25,2,0,2018-06-25,2
2018,6,25,3,0,2018-06-25,0
2018,6,25,4,0,2018-06-25,2
2018,6,25,5,0,2018-06-25,4
2018,6,25,6,0,2018-06-25,6
2018,6,25,7,0,2018-06-25,10
2018,6,25,8,0,2018-06-25,18
2018,6,25,9,0,2018-06-25,12
2018,6,25,10,0,2018-06-25,10
2018,6,25,11,0,2018-06-25,5
2018,6,25,12,0,2018-06-25,9
2018,6,25,13,0,2018-06-25,14
2018,6,25,14,0,2018-06-25,17
2018,6,25,15,0,2018-06-25,8
2018,6,25,16,0,2018-06-25,11
2018,6,25,17,0,2018-06-25,31
2018,6,25,18,0,2018-06-25,39
2018,6,25,19,0,2018-06-25,42
2018,6,25,20,0,2018-06-25,21
2018,6,25,21,0,2018-06-25,10
2018,6,25,22,0,2018-06-25,7
2018,6,25,23,0,2018-06-25,7
2018,6,26,0,1,2018-06-26,4
2018,6,26,1,1,2018-06-26,1
2018,6,26,2,1,2018-06-26,1
2018,6,26,3,1,2018-06-26,0
2018,6,26,4,1,2018-06-26,0
2018,6,26,5,1,2018-06-26,2
2018,6,26,6,1,2018-06-26,11
2018,6,26,7,1,2018-06-26,10
2018,6,26,8,1,2018-06-26,19
2018,6,26,9,1,2018-06-26,15
2018,6,26,10,1,2018-06-26,10
2018,6,26,11,1,2018-06-26,10
2018,6,26,12,1,2018-06-26,7
2018,6,26,13,1,2018-06-26,15
2018,6,26,14,1,2018-06-26,5
2018,6,26,15,1,2018-06-26,8
2018,6,26,16,1,2018-06-26,21
2018,6,26,17,1,2018-06-26,37
2018,6,26,18,1,2018-06-26,49
2018,6,26,19,1,2018-06-26,36
2018,6,26,20,1,2018-06-26,15
2018,6,26,21,1,2018-06-26,10
2018,6,26,22,1,2018-06-26,15
2018,6,26,23,1,2018-06-26,4
2018,6,27,0,2,2018-06-27,2
2018,6,27,1,2,2018-06-27,0
2018,6,27,2,2,2018-06-27,0
2018,6,27,3,2,2018-06-27,2
2018,6,27,4,2,2018-06-27,2
2018,6,27,5,2,2018-06-27,3
2018,6,27,6,2,2018-06-27,8
2018,6,27,7,2,2018-06-27,17
2018,6,27,8,2,2018-06-27,24
2018,6,27,9,2,2018-06-27,15
2018,6,27,10,2,2018-06-27,10
2018,6,27,11,2,2018-06-27,7
2018,6,27,12,2,2018-06-27,5
2018,6,27,13,2,2018-06-27,12
2018,6,27,14,2,2018-06-27,4
2018,6,27,15,2,2018-06-27,13
2018,6,27,16,2,2018-06-27,13
2018,6,27,17,2,2018-06-27,26
2018,6,27,18,2,2018-06-27,25
2018,6,27,19,2,2018-06-27,17
2018,6,27,20,2,2018-06-27,10
2018,6,27,21,2,2018-06-27,14
2018,6,27,22,2,2018-06-27,5
2018,6,27,23,2,2018-06-27,3
2018,6,28,0,3,2018-06-28,5
2018,6,28,1,3,2018-06-28,0
2018,6,28,2,3,2018-06-28,0
2018,6,28,3,3,2018-06-28,1
2018,6,28,4,3,2018-06-28,3
2018,6,28,5,3,2018-06-28,6
2018,6,28,6,3,2018-06-28,7
2018,6,28,7,3,2018-06-28,3
2018,6,28,8,3,2018-06-28,7
2018,6,28,9,3,2018-06-28,9
2018,6,28,10,3,2018-06-28,5
2018,6,28,11,3,2018-06-28,5
2018,6,28,12,3,2018-06-28,3
2018,6,28,13,3,2018-06-28,15
2018,6,28,14,3,2018-06-28,9
2018,6,28,15,3,2018-06-28,11
2018,6,28,16,3,2018-06-28,9
2018,6,28,17,3,2018-06-28,6
2018,6,28,18,3,2018-06-28,25
2018,6,28,19,3,2018-06-28,13
2018,6,28,20,3,2018-06-28,20
2018,6,28,21,3,2018-06-28,12
2018,6,28,22,3,2018-06-28,12
2018,6,28,23,3,2018-06-28,3
2018,6,29,0,4,2018-06-29,4
2018,6,29,1,4,2018-06-29,2
2018,6,29,2,4,2018-06-29,1
2018,6,29,3,4,2018-06-29,0
2018,6,29,4,4,2018-06-29,2
2018,6,29,5,4,2018-06-29,1
2018,6,29,6,4,2018-06-29,7
2018,6,29,7,4,2018-06-29,20
2018,6,29,8,4,2018-06-29,11
2018,6,29,9,4,2018-06-29,12
2018,6,29,10,4,2018-06-29,6
2018,6,29,11,4,2018-06-29,18
2018,6,29,12,4,2018-06-29,14
2018,6,29,13,4,2018-06-29,11
2018,6,29,14,4,2018-06-29,11
2018,6,29,15,4,2018-06-29,11
2018,6,29,16,4,2018-06-29,22
2018,6,29,17,4,2018-06-29,34
2018,6,29,18,4,2018-06-29,29
2018,6,29,19,4,2018-06-29,20
2018,6,29,20,4,2018-06-29,11
2018,6,29,21,4,2018-06-29,11
2018,6,29,22,4,2018-06-29,11
2018,6,29,23,4,2018-06-29,5
2018,6,30,0,5,2018-06-30,3
2018,6,30,1,5,2018-06-30,6
2018,6,30,2,5,2018-06-30,2
2018,6,30,3,5,2018-06-30,2
2018,6,30,4,5,2018-06-30,1
2018,6,30,5,5,2018-06-30,2
2018,6,30,6,5,2018-06-30,5
2018,6,30,7,5,2018-06-30,11
2018,6,30,8,5,2018-06-30,5
2018,6,30,9,5,2018-06-30,8
2018,6,30,10,5,2018-06-30,9
2018,6,30,11,5,2018-06-30,9
2018,6,30,12,5,2018-06-30,7
2018,6,30,13,5,2018-06-30,10
2018,6,30,14,5,2018-06-30,14
2018,6,30,15,5,2018-06-30,10
2018,6,30,16,5,2018-06-30,12
2018,6,30,17,5,2018-06-30,11
2018,6,30,18,5,2018-06-30,10
2018,6,30,19,5,2018-06-30,10
2018,6,30,20,5,2018-06-30,5
2018,6,30,21,5,2018-06-30,6
2018,6,30,22,5,2018-06-30,17
2018,6,30,23,5,2018-06-30,1
2018,7,1,0,6,2018-07-01,1
2018,7,1,1,6,2018-07-01,2
2018,7,1,2,6,2018-07-01,0
2018,7,1,3,6,2018-07-01,0
2018,7,1,4,6,2018-07-01,1
2018,7,1,5,6,2018-07-01,0
2018,7,1,6,6,2018-07-01,2
2018,7,1,7,6,2018-07-01,5
2018,7,1,8,6,2018-07-01,5
2018,7,1,9,6,2018-07-01,4
2018,7,1,10,6,2018-07-01,10
2018,7,1,11,6,2018-07-01,6
2018,7,1,12,6,2018-07-01,11
2018,7,1,13,6,2018-07-01,10
2018,7,1,14,6,2018-07-01,22
2018,7,1,15,6,2018-07-01,6
2018,7,1,16,6,2018-07-01,10
2018,7,1,17,6,2018-07-01,17
2018,7,1,18,6,2018-07-01,7
2018,7,1,19,6,2018-07-01,18
2018,7,1,20,6,2018-07-01,12
2018,7,1,21,6,2018-07-01,8
2018,7,1,22,6,2018-07-01,1
2018,7,1,23,6,2018-07-01,0
2018,7,2,0,0,2018-07-02,1
2018,7,2,1,0,2018-07-02,0
2018,7,2,2,0,2018-07-02,1
2018,7,2,3,0,2018-07-02,0
2018,7,2,4,0,2018-07-02,0
2018,7,2,5,0,2018-07-02,0
2018,7,2,6,0,2018-07-02,5
2018,7,2,7,0,2018-07-02,13
2018,7,2,8,0,2018-07-02,12
2018,7,2,9,0,2018-07-02,9
2018,7,2,10,0,2018-07-02,4
2018,7,2,11,0,2018-07-02,4
2018,7,2,12,0,2018-07-02,1
2018,7,2,13,0,2018-07-02,6
2018,7,2,14,0,2018-07-02,9
2018,7,2,15,0,2018-07-02,5
2018,7,2,16,0,2018-07-02,13
2018,7,2,17,0,2018-07-02,15
2018,7,2,18,0,2018-07-02,22
2018,7,2,19,0,2018-07-02,20
2018,7,2,20,0,2018-07-02,14
2018,7,2,21,0,2018-07-02,7
2018,7,2,22,0,2018-07-02,2
2018,7,2,23,0,2018-07-02,0
2018,7,3,0,1,2018-07-03,4
2018,7,3,1,1,2018-07-03,0
2018,7,3,2,1,2018-07-03,0
2018,7,3,3,1,2018-07-03,0
2018,7,3,4,1,2018-07-03,2
2018,7,3,5,1,2018-07-03,9
2018,7,3,6,1,2018-07-03,7
2018,7,3,7,1,2018-07-03,9
2018,7,3,8,1,2018-07-03,22
2018,7,3,9,1,2018-07-03,6
2018,7,3,10,1,2018-07-03,5
2018,7,3,11,1,2018-07-03,5
2018,7,3,12,1,2018-07-03,9
2018,7,3,13,1,2018-07-03,11
2018,7,3,14,1,2018-07-03,9
2018,7,3,15,1,2018-07-03,13
2018,7,3,16,1,2018-07-03,6
2018,7,3,17,1,2018-07-03,17
2018,7,3,18,1,2018-07-03,8
2018,7,3,19,1,2018-07-03,16
2018,7,3,20,1,2018-07-03,8
2018,7,3,21,1,2018-07-03,7
2018,7,3,22,1,2018-07-03,5
2018,7,3,23,1,2018-07-03,15
2018,7,4,0,2,2018-07-04,3
2018,7,4,1,2,2018-07-04,1
2018,7,4,2,2,2018-07-04,1
2018,7,4,3,2,2018-07-04,0
2018,7,4,4,2,2018-07-04,0
2018,7,4,5,2,2018-07-04,1
2018,7,4,6,2,2018-07-04,2
2018,7,4,7,2,2018-07-04,2
2018,7,4,8,2,2018-07-04,3
2018,7,4,9,2,2018-07-04,7
2018,7,4,10,2,2018-07-04,6
2018,7,4,11,2,2018-07-04,7
2018,7,4,12,2,2018-07-04,4
2018,7,4,13,2,2018-07-04,3
2018,7,4,14,2,2018-07-04,8
2018,7,4,15,2,2018-07-04,7
2018,7,4,16,2,2018-07-04,8
2018,7,4,17,2,2018-07-04,9
2018,7,4,18,2,2018-07-04,15
2018,7,4,19,2,2018-07-04,5
2018,7,4,20,2,2018-07-04,8
2018,7,4,21,2,2018-07-04,9
2018,7,4,22,2,2018-07-04,3
2018,7,4,23,2,2018-07-04,7
2018,7,5,0,3,2018-07-05,5
2018,7,5,1,3,2018-07-05,3
2018,7,5,2,3,2018-07-05,1
2018,7,5,3,3,2018-07-05,0
2018,7,5,4,3,2018-07-05,1
2018,7,5,5,3,2018-07-05,2
2018,7,5,6,3,2018-07-05,4
2018,7,5,7,3,2018-07-05,10
2018,7,5,8,3,2018-07-05,14
2018,7,5,9,3,2018-07-05,17
2018,7,5,10,3,2018-07-05,11
2018,7,5,11,3,2018-07-05,3
2018,7,5,12,3,2018-07-05,9
2018,7,5,13,3,2018-07-05,10
2018,7,5,14,3,2018-07-05,5
2018,7,5,15,3,2018-07-05,8
2018,7,5,16,3,2018-07-05,14
2018,7,5,17,3,2018-07-05,23
2018,7,5,18,3,2018-07-05,22
2018,7,5,19,3,2018-07-05,16
2018,7,5,20,3,2018-07-05,14
2018,7,5,21,3,2018-07-05,9
2018,7,5,22,3,2018-07-05,7
2018,7,5,23,3,2018-07-05,2
2018,7,6,0,4,2018-07-06,0
2018,7,6,1,4,2018-07-06,2
2018,7,6,2,4,2018-07-06,0
2018,7,6,3,4,2018-07-06,0
2018,7,6,4,4,2018-07-06,3
2018,7,6,5,4,2018-07-06,4
2018,7,6,6,4,2018-07-06,3
2018,7,6,7,4,2018-07-06,5
2018,7,6,8,4,2018-07-06,11
2018,7,6,9,4,2018-07-06,16
2018,7,6,10,4,2018-07-06,5
2018,7,6,11,4,2018-07-06,4
2018,7,6,12,4,2018-07-06,6
2018,7,6,13,4,2018-07-06,3
2018,7,6,14,4,2018-07-06,11
2018,7,6,15,4,2018-07-06,10
2018,7,6,16,4,2018-07-06,13
2018,7,6,17,4,2018-07-06,16
2018,7,6,18,4,2018-07-06,10
2018,7,6,19,4,2018-07-06,14
2018,7,6,20,4,2018-07-06,8
2018,7,6,21,4,2018-07-06,6
2018,7,6,22,4,2018-07-06,4
2018,7,6,23,4,2018-07-06,7
2018,7,7,0,5,2018-07-07,8
2018,7,7,1,5,2018-07-07,2
2018,7,7,2,5,2018-07-07,1
2018,7,7,3,5,2018-07-07,0
2018,7,7,4,5,2018-07-07,1
2018,7,7,5,5,2018-07-07,0
2018,7,7,6,5,2018-07-07,6
2018,7,7,7,5,2018-07-07,4
2018,7,7,8,5,2018-07-07,6
2018,7,7,9,5,2018-07-07,5
2018,7,7,10,5,2018-07-07,5
2018,7,7,11,5,2018-07-07,7
2018,7,7,12,5,2018-07-07,5
2018,7,7,13,5,2018-07-07,8
2018,7,7,14,5,2018-07-07,5
2018,7,7,15,5,2018-07-07,17
2018,7,7,16,5,2018-07-07,11
2018,7,7,17,5,2018-07-07,12
2018,7,7,18,5,2018-07-07,13
2018,7,7,19,5,2018-07-07,13
2018,7,7,20,5,2018-07-07,8
2018,7,7,21,5,2018-07-07,5
2018,7,7,22,5,2018-07-07,9
2018,7,7,23,5,2018-07-07,6
2018,7,8,0,6,2018-07-08,6
2018,7,8,1,6,2018-07-08,0
2018,7,8,2,6,2018-07-08,3
2018,7,8,3,6,2018-07-08,1
2018,7,8,4,6,2018-07-08,2
2018,7,8,5,6,2018-07-08,0
2018,7,8,6,6,2018-07-08,0
2018,7,8,7,6,2018-07-08,2
2018,7,8,8,6,2018-07-08,2
2018,7,8,9,6,2018-07-08,4
2018,7,8,10,6,2018-07-08,6
2018,7,8,11,6,2018-07-08,7
2018,7,8,12,6,2018-07-08,13
2018,7,8,13,6,2018-07-08,13
2018,7,8,14,6,2018-07-08,12
2018,7,8,15,6,2018-07-08,10
2018,7,8,16,6,2018-07-08,10
2018,7,8,17,6,2018-07-08,10
2018,7,8,18,6,2018-07-08,11
2018,7,8,19,6,2018-07-08,14
2018,7,8,20,6,2018-07-08,8
2018,7,8,21,6,2018-07-08,8
2018,7,8,22,6,2018-07-08,11
2018,7,8,23,6,2018-07-08,2
2018,7,9,0,0,2018-07-09,2
2018,7,9,1,0,2018-07-09,2
2018,7,9,2,0,2018-07-09,1
2018,7,9,3,0,2018-07-09,1
2018,7,9,4,0,2018-07-09,4
2018,7,9,5,0,2018-07-09,3
2018,7,9,6,0,2018-07-09,90
2018,7,9,7,0,2018-07-09,25
2018,7,9,8,0,2018-07-09,18
2018,7,9,9,0,2018-07-09,16
2018,7,9,10,0,2018-07-09,4
2018,7,9,11,0,2018-07-09,6
2018,7,9,12,0,2018-07-09,13
2018,7,9,13,0,2018-07-09,14
2018,7,9,14,0,2018-07-09,9
2018,7,9,15,0,2018-07-09,14
2018,7,9,16,0,2018-07-09,7
2018,7,9,17,0,2018-07-09,30
2018,7,9,18,0,2018-07-09,39
2018,7,9,19,0,2018-07-09,30
2018,7,9,20,0,2018-07-09,9
2018,7,9,21,0,2018-07-09,7
2018,7,9,22,0,2018-07-09,4
2018,7,9,23,0,2018-07-09,4
2018,7,10,0,1,2018-07-10,0
2018,7,10,1,1,2018-07-10,1
2018,7,10,2,1,2018-07-10,1
2018,7,10,3,1,2018-07-10,0
2018,7,10,4,1,2018-07-10,1
2018,7,10,5,1,2018-07-10,2
2018,7,10,6,1,2018-07-10,87
2018,7,10,7,1,2018-07-10,6
2018,7,10,8,1,2018-07-10,17
2018,7,10,9,1,2018-07-10,17
2018,7,10,10,1,2018-07-10,9
2018,7,10,11,1,2018-07-10,3
2018,7,10,12,1,2018-07-10,12
2018,7,10,13,1,2018-07-10,9
2018,7,10,14,1,2018-07-10,7
2018,7,10,15,1,2018-07-10,8
2018,7,10,16,1,2018-07-10,14
2018,7,10,17,1,2018-07-10,33
2018,7,10,18,1,2018-07-10,34
2018,7,10,19,1,2018-07-10,33
2018,7,10,20,1,2018-07-10,18
2018,7,10,21,1,2018-07-10,7
2018,7,10,22,1,2018-07-10,11
2018,7,10,23,1,2018-07-10,6
2018,7,11,0,2,2018-07-11,3
2018,7,11,1,2,2018-07-11,0
2018,7,11,2,2,2018-07-11,0
2018,7,11,3,2,2018-07-11,0
2018,7,11,4,2,2018-07-11,2
2018,7,11,5,2,2018-07-11,5
2018,7,11,6,2,2018-07-11,90
2018,7,11,7,2,2018-07-11,12
2018,7,11,8,2,2018-07-11,13
2018,7,11,9,2,2018-07-11,16
2018,7,11,10,2,2018-07-11,9
2018,7,11,11,2,2018-07-11,6
2018,7,11,12,2,2018-07-11,4
2018,7,11,13,2,2018-07-11,7
2018,7,11,14,2,2018-07-11,9
2018,7,11,15,2,2018-07-11,9
2018,7,11,16,2,2018-07-11,7
2018,7,11,17,2,2018-07-11,20
2018,7,11,18,2,2018-07-11,27
2018,7,11,19,2,2018-07-11,31
2018,7,11,20,2,2018-07-11,22
2018,7,11,21,2,2018-07-11,19
2018,7,11,22,2,2018-07-11,13
2018,7,11,23,2,2018-07-11,2
2018,7,12,0,3,2018-07-12,1
2018,7,12,1,3,2018-07-12,1
2018,7,12,2,3,2018-07-12,2
2018,7,12,3,3,2018-07-12,0
2018,7,12,4,3,2018-07-12,0
2018,7,12,5,3,2018-07-12,8
2018,7,12,6,3,2018-07-12,106
2018,7,12,7,3,2018-07-12,28
2018,7,12,8,3,2018-07-12,23
2018,7,12,9,3,2018-07-12,18
2018,7,12,10,3,2018-07-12,16
2018,7,12,11,3,2018-07-12,11
2018,7,12,12,3,2018-07-12,12
2018,7,12,13,3,2018-07-12,10
2018,7,12,14,3,2018-07-12,14
2018,7,12,15,3,2018-07-12,17
2018,7,12,16,3,2018-07-12,15
2018,7,12,17,3,2018-07-12,21
2018,7,12,18,3,2018-07-12,36
2018,7,12,19,3,2018-07-12,23
2018,7,12,20,3,2018-07-12,16
2018,7,12,21,3,2018-07-12,13
2018,7,12,22,3,2018-07-12,11
2018,7,12,23,3,2018-07-12,8
2018,7,13,0,4,2018-07-13,0
2018,7,13,1,4,2018-07-13,1
2018,7,13,2,4,2018-07-13,0
2018,7,13,3,4,2018-07-13,0
2018,7,13,4,4,2018-07-13,0
2018,7,13,5,4,2018-07-13,4
2018,7,13,6,4,2018-07-13,89
2018,7,13,7,4,2018-07-13,13
2018,7,13,8,4,2018-07-13,15
2018,7,13,9,4,2018-07-13,23
2018,7,13,10,4,2018-07-13,10
2018,7,13,11,4,2018-07-13,14
2018,7,13,12,4,2018-07-13,20
2018,7,13,13,4,2018-07-13,15
2018,7,13,14,4,2018-07-13,15
2018,7,13,15,4,2018-07-13,21
2018,7,13,16,4,2018-07-13,18
2018,7,13,17,4,2018-07-13,23
2018,7,13,18,4,2018-07-13,27
2018,7,13,19,4,2018-07-13,29
2018,7,13,20,4,2018-07-13,11
2018,7,13,21,4,2018-07-13,18
2018,7,13,22,4,2018-07-13,5
2018,7,13,23,4,2018-07-13,8
2018,7,14,0,5,2018-07-14,4
2018,7,14,1,5,2018-07-14,3
2018,7,14,2,5,2018-07-14,1
2018,7,14,3,5,2018-07-14,1
2018,7,14,4,5,2018-07-14,2
2018,7,14,5,5,2018-07-14,0
2018,7,14,6,5,2018-07-14,3
2018,7,14,7,5,2018-07-14,2
2018,7,14,8,5,2018-07-14,4
2018,7,14,9,5,2018-07-14,7
2018,7,14,10,5,2018-07-14,4
2018,7,14,11,5,2018-07-14,20
2018,7,14,12,5,2018-07-14,12
2018,7,14,13,5,2018-07-14,16
2018,7,14,14,5,2018-07-14,17
2018,7,14,15,5,2018-07-14,6
2018,7,14,16,5,2018-07-14,7
2018,7,14,17,5,2018-07-14,8
