year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihen1woche
2015,1,23,10,2,0,4,1,2,0.0,54,10,Sunny,2015-01-23 10:00:00,3
2015,1,23,11,2,0,4,1,3,0.0,52,11,Sunny,2015-01-23 11:00:00,0
2015,1,23,12,1,0,4,1,3,0.0,50,11,Sunny,2015-01-23 12:00:00,3
2015,1,23,13,5,0,4,1,3,0.0,56,13,Sunny,2015-01-23 13:00:00,3
2015,1,23,14,8,0,4,1,3,0.0,62,15,Sunny,2015-01-23 14:00:00,8
2015,1,23,15,4,0,4,1,2,0.0,67,18,Sunny,2015-01-23 15:00:00,6
2015,1,23,16,8,0,4,1,2,0.0,72,16,Sunny,2015-01-23 16:00:00,6
2015,1,23,17,3,0,4,1,1,0.0,77,14,Overcast,2015-01-23 17:00:00,7
2015,1,23,18,3,0,4,1,1,0.0,81,12,Overcast,2015-01-23 18:00:00,3
2015,1,23,19,7,0,4,1,1,0.0,81,12,Overcast,2015-01-23 19:00:00,3
2015,1,23,20,2,0,4,1,1,0.0,81,12,Cloudy,2015-01-23 20:00:00,2
2015,1,23,22,2,0,4,1,1,0.0,85,12,Cloudy,2015-01-23 22:00:00,1
2015,1,23,23,1,0,4,1,1,0.5,88,11,Light sleet,2015-01-23 23:00:00,0
2015,1,24,11,2,0,5,0,1,0.6,98,18,Light rain,2015-01-24 11:00:00,5
2015,1,24,13,3,0,5,0,2,0.4,97,19,Light rain,2015-01-24 13:00:00,1
2015,1,24,15,1,0,5,0,2,0.2,95,22,Patchy light drizzle,2015-01-24 15:00:00,3
2015,1,24,18,1,0,5,0,1,0.2,86,22,Patchy snow possible,2015-01-24 18:00:00,1
2015,1,24,20,1,0,5,0,0,0.0,86,24,Partly cloudy,2015-01-24 20:00:00,0
2015,1,25,7,1,0,6,0,0,0.0,87,25,Sunny,2015-01-25 07:00:00,0
2015,1,25,8,1,0,6,0,1,0.0,87,26,Patchy snow possible,2015-01-25 08:00:00,0
2015,1,25,9,3,0,6,0,2,0.0,86,28,Patchy snow possible,2015-01-25 09:00:00,0
2015,1,25,10,1,0,6,0,2,0.0,83,25,Patchy snow possible,2015-01-25 10:00:00,0
2015,1,25,11,7,0,6,0,2,0.0,80,23,Moderate or heavy snow showers,2015-01-25 11:00:00,0
2015,1,25,12,2,0,6,0,2,0.0,77,20,Moderate or heavy snow showers,2015-01-25 12:00:00,0
2015,1,25,13,13,0,6,0,2,0.0,78,20,Moderate or heavy snow showers,2015-01-25 13:00:00,0
2015,1,25,14,9,0,6,0,2,0.0,79,20,Partly cloudy,2015-01-25 14:00:00,0
2015,1,25,15,3,0,6,0,2,0.0,80,19,Partly cloudy,2015-01-25 15:00:00,1
2015,1,25,16,4,0,6,0,0,0.0,80,17,Partly cloudy,2015-01-25 16:00:00,0
2015,1,25,17,1,0,6,0,-1,0.0,80,14,Partly cloudy,2015-01-25 17:00:00,0
2015,1,25,19,4,0,6,0,-2,0.0,80,13,Partly cloudy,2015-01-25 19:00:00,0
2015,1,25,20,1,0,6,0,-2,0.0,80,15,Light snow,2015-01-25 20:00:00,1
2015,1,25,22,1,0,6,0,-3,0.0,80,18,Light snow,2015-01-25 22:00:00,0
2015,1,26,0,1,0,0,1,-4,0.1,79,18,Moderate snow,2015-01-26 00:00:00,0
2015,1,26,6,3,0,0,1,-4,0.3,90,20,Blizzard,2015-01-26 06:00:00,0
2015,1,26,7,2,0,0,1,-4,0.2,90,23,Blizzard,2015-01-26 07:00:00,1
2015,1,26,8,4,0,0,1,-5,0.3,90,27,Blizzard,2015-01-26 08:00:00,2
2015,1,26,9,2,0,0,1,-5,0.4,90,31,Blizzard,2015-01-26 09:00:00,3
2015,1,26,11,2,0,0,1,-4,0.7,91,29,Blizzard,2015-01-26 11:00:00,4
2015,1,26,13,2,0,0,1,-4,0.5,92,31,Blizzard,2015-01-26 13:00:00,3
2015,1,26,14,4,0,0,1,-3,0.3,92,34,Blizzard,2015-01-26 14:00:00,7
2015,1,26,18,2,0,0,1,-3,0.8,91,33,Blizzard,2015-01-26 18:00:00,4
2015,1,27,8,1,0,1,1,-5,0.6,93,32,Blizzard,2015-01-27 08:00:00,9
2015,1,27,13,1,0,1,1,-2,0.6,88,27,Blizzard,2015-01-27 13:00:00,4
2015,1,27,15,1,0,1,1,-3,0.1,87,30,Blizzard,2015-01-27 15:00:00,7
2015,1,27,16,2,0,1,1,-3,0.0,87,26,Blizzard,2015-01-27 16:00:00,3
2015,1,27,17,1,0,1,1,-4,0.1,86,23,Moderate snow,2015-01-27 17:00:00,8
2015,1,27,19,2,0,1,1,-5,0.0,86,21,Moderate snow,2015-01-27 19:00:00,4
2015,1,28,6,1,0,2,1,-7,0.0,83,24,Sunny,2015-01-28 06:00:00,0
2015,1,28,7,2,0,2,1,-7,0.0,82,24,Sunny,2015-01-28 07:00:00,2
2015,1,28,9,1,0,2,1,-7,0.0,80,24,Sunny,2015-01-28 09:00:00,9
2015,1,28,11,3,0,2,1,-3,0.0,79,21,Sunny,2015-01-28 11:00:00,1
2015,1,28,12,1,0,2,1,-2,0.0,79,19,Sunny,2015-01-28 12:00:00,3
2015,1,28,13,1,0,2,1,-2,0.0,79,20,Sunny,2015-01-28 13:00:00,2
2015,1,28,14,3,0,2,1,-2,0.0,80,21,Sunny,2015-01-28 14:00:00,4
2015,1,28,15,1,0,2,1,-2,0.0,81,21,Sunny,2015-01-28 15:00:00,5
2015,1,28,16,2,0,2,1,-3,0.0,81,18,Sunny,2015-01-28 16:00:00,3
2015,1,28,17,3,0,2,1,-4,0.0,82,15,Sunny,2015-01-28 17:00:00,7
2015,1,28,18,1,0,2,1,-6,0.0,83,12,Clear,2015-01-28 18:00:00,4
2015,1,28,19,3,0,2,1,-6,0.0,82,13,Clear,2015-01-28 19:00:00,5
2015,1,28,20,3,0,2,1,-6,0.0,81,14,Clear,2015-01-28 20:00:00,2
2015,1,28,21,1,0,2,1,-6,0.0,80,16,Clear,2015-01-28 21:00:00,1
2015,1,28,23,1,0,2,1,-7,0.0,79,13,Clear,2015-01-28 23:00:00,0
2015,1,29,6,2,0,3,1,-9,0.0,75,8,Partly cloudy,2015-01-29 06:00:00,3
2015,1,29,7,1,0,3,1,-8,0.0,75,7,Partly cloudy,2015-01-29 07:00:00,6
2015,1,29,8,7,0,3,1,-6,0.0,74,7,Sunny,2015-01-29 08:00:00,9
2015,1,29,9,2,0,3,1,-5,0.0,74,6,Sunny,2015-01-29 09:00:00,4
2015,1,29,10,2,0,3,1,-4,0.0,74,6,Sunny,2015-01-29 10:00:00,4
2015,1,29,11,1,0,3,1,-3,0.0,74,6,Overcast,2015-01-29 11:00:00,3
2015,1,29,12,1,0,3,1,-2,0.0,75,6,Overcast,2015-01-29 12:00:00,2
2015,1,29,13,2,0,3,1,-2,0.0,76,7,Overcast,2015-01-29 13:00:00,3
2015,1,29,14,1,0,3,1,-1,0.0,77,9,Overcast,2015-01-29 14:00:00,4
2015,1,29,15,1,0,3,1,-1,0.0,79,10,Overcast,2015-01-29 15:00:00,2
2015,1,29,16,4,0,3,1,-1,0.0,80,11,Overcast,2015-01-29 16:00:00,5
2015,1,29,17,3,0,3,1,-1,0.0,82,12,Overcast,2015-01-29 17:00:00,8
2015,1,29,18,1,0,3,1,0,0.0,83,13,Overcast,2015-01-29 18:00:00,2
2015,1,29,19,2,0,3,1,0,0.0,83,15,Overcast,2015-01-29 19:00:00,3
2015,1,29,21,1,0,3,1,0,0.0,84,18,Light snow,2015-01-29 21:00:00,1
2015,1,29,22,1,0,3,1,0,0.0,85,16,Light snow,2015-01-29 22:00:00,0
2015,1,30,0,1,0,4,1,0,0.3,88,12,Heavy snow,2015-01-30 00:00:00,0
2015,1,30,1,1,0,4,1,0,0.2,89,12,Heavy snow,2015-01-30 01:00:00,0
2015,1,30,5,1,0,4,1,0,0.8,92,12,Heavy snow,2015-01-30 05:00:00,3
2015,1,30,6,1,0,4,1,0,1.1,92,11,Heavy snow,2015-01-30 06:00:00,1
2015,1,30,7,3,0,4,1,0,0.6,90,16,Heavy snow,2015-01-30 07:00:00,5
2015,1,30,8,5,0,4,1,0,0.0,88,21,Moderate snow,2015-01-30 08:00:00,9
2015,1,30,9,2,0,4,1,0,0.0,87,27,Moderate snow,2015-01-30 09:00:00,8
2015,1,30,10,1,0,4,1,0,0.0,86,25,Moderate snow,2015-01-30 10:00:00,2
2015,1,30,11,2,0,4,1,1,0.1,85,24,Blizzard,2015-01-30 11:00:00,2
2015,1,30,12,1,0,4,1,1,0.1,85,23,Blizzard,2015-01-30 12:00:00,1
2015,1,30,13,2,0,4,1,1,0.1,83,27,Blizzard,2015-01-30 13:00:00,5
2015,1,30,14,2,0,4,1,0,0.0,81,31,Blizzard,2015-01-30 14:00:00,8
2015,1,30,15,2,0,4,1,0,0.0,80,35,Blizzard,2015-01-30 15:00:00,4
2015,1,30,16,1,0,4,1,-2,0.0,80,36,Blizzard,2015-01-30 16:00:00,8
2015,1,30,17,1,0,4,1,-4,0.0,81,36,Patchy snow possible,2015-01-30 17:00:00,3
2015,1,31,9,1,0,5,0,-10,0.0,81,36,Sunny,2015-01-31 09:00:00,0
2015,1,31,10,1,0,5,0,-9,0.0,80,35,Sunny,2015-01-31 10:00:00,0
2015,1,31,11,2,0,5,0,-8,0.0,80,34,Sunny,2015-01-31 11:00:00,2
2015,1,31,12,1,0,5,0,-7,0.0,79,33,Sunny,2015-01-31 12:00:00,0
2015,1,31,13,3,0,5,0,-6,0.0,79,32,Sunny,2015-01-31 13:00:00,3
2015,1,31,14,1,0,5,0,-6,0.0,79,31,Sunny,2015-01-31 14:00:00,0
2015,1,31,15,4,0,5,0,-6,0.0,79,31,Sunny,2015-01-31 15:00:00,1
2015,1,31,16,2,0,5,0,-6,0.0,80,28,Sunny,2015-01-31 16:00:00,0
2015,1,31,18,3,0,5,0,-8,0.0,82,22,Clear,2015-01-31 18:00:00,1
2015,1,31,19,1,0,5,0,-8,0.0,82,21,Clear,2015-01-31 19:00:00,0
2015,1,31,20,2,0,5,0,-8,0.0,82,20,Clear,2015-01-31 20:00:00,1
2015,1,31,22,1,0,5,0,-8,0.0,84,17,Clear,2015-01-31 22:00:00,0
2015,2,1,10,3,0,6,0,-2,0.0,86,13,Partly cloudy,2015-02-01 10:00:00,1
2015,2,1,12,1,0,6,0,0,0.0,86,11,Partly cloudy,2015-02-01 12:00:00,2
2015,2,1,13,1,0,6,0,0,0.0,86,11,Partly cloudy,2015-02-01 13:00:00,13
2015,2,1,14,3,0,6,0,0,0.0,87,12,Cloudy,2015-02-01 14:00:00,9
2015,2,1,15,5,0,6,0,1,0.0,87,12,Cloudy,2015-02-01 15:00:00,3
2015,2,1,16,4,0,6,0,0,0.0,87,9,Cloudy,2015-02-01 16:00:00,4
2015,2,1,17,4,0,6,0,0,0.1,87,5,Moderate snow,2015-02-01 17:00:00,1
2015,2,1,18,4,0,6,0,-1,0.1,87,2,Moderate snow,2015-02-01 18:00:00,0
2015,2,1,19,1,0,6,0,0,0.0,88,6,Moderate snow,2015-02-01 19:00:00,4
2015,2,1,22,1,0,6,0,0,0.2,90,15,Heavy snow,2015-02-01 22:00:00,1
2015,2,2,8,1,0,0,1,1,1.4,99,23,Moderate or heavy freezing rain,2015-02-02 08:00:00,4
2015,2,2,12,1,0,0,1,-1,2.8,97,19,Moderate or heavy freezing rain,2015-02-02 12:00:00,0
2015,2,2,16,1,0,0,1,-4,0.2,92,21,Heavy snow,2015-02-02 16:00:00,0
2015,2,2,18,1,0,0,1,-4,0.5,88,30,Blizzard,2015-02-02 18:00:00,2
2015,2,2,21,1,0,0,1,-11,0.0,87,40,Clear,2015-02-02 21:00:00,0
2015,2,3,6,1,0,1,1,-13,0.0,86,14,Cloudy,2015-02-03 06:00:00,0
2015,2,3,7,1,0,1,1,-11,0.0,84,15,Cloudy,2015-02-03 07:00:00,0
2015,2,3,8,3,0,1,1,-10,0.0,83,16,Partly cloudy,2015-02-03 08:00:00,1
2015,2,3,9,1,0,1,1,-8,0.0,82,17,Partly cloudy,2015-02-03 09:00:00,0
2015,2,3,11,1,0,1,1,-7,0.0,82,14,Sunny,2015-02-03 11:00:00,0
2015,2,3,12,1,0,1,1,-6,0.0,82,13,Sunny,2015-02-03 12:00:00,0
2015,2,3,13,1,0,1,1,-6,0.0,83,14,Sunny,2015-02-03 13:00:00,1
2015,2,3,15,3,0,1,1,-6,0.0,83,17,Sunny,2015-02-03 15:00:00,1
2015,2,3,17,2,0,1,1,-8,0.0,87,15,Sunny,2015-02-03 17:00:00,1
2015,2,3,18,2,0,1,1,-8,0.0,89,14,Clear,2015-02-03 18:00:00,0
2015,2,3,20,2,0,1,1,-8,0.0,86,13,Clear,2015-02-03 20:00:00,0
2015,2,3,21,1,0,1,1,-8,0.0,85,13,Clear,2015-02-03 21:00:00,0
2015,2,3,22,1,0,1,1,-8,0.0,85,12,Clear,2015-02-03 22:00:00,0
2015,2,4,5,1,0,2,1,-5,0.0,74,11,Cloudy,2015-02-04 05:00:00,0
2015,2,4,6,2,0,2,1,-4,0.0,74,10,Cloudy,2015-02-04 06:00:00,1
2015,2,4,7,2,0,2,1,-3,0.0,76,13,Cloudy,2015-02-04 07:00:00,2
2015,2,4,8,2,0,2,1,-2,0.0,78,16,Patchy light snow,2015-02-04 08:00:00,0
2015,2,4,9,4,0,2,1,-1,0.0,80,19,Patchy light snow,2015-02-04 09:00:00,1
2015,2,4,14,2,0,2,1,2,0.0,86,12,Sunny,2015-02-04 14:00:00,3
2015,2,4,15,1,0,2,1,2,0.0,87,12,Sunny,2015-02-04 15:00:00,1
2015,2,4,17,3,0,2,1,0,0.0,86,10,Partly cloudy,2015-02-04 17:00:00,3
2015,2,4,18,4,0,2,1,-2,0.0,85,9,Partly cloudy,2015-02-04 18:00:00,1
2015,2,4,19,2,0,2,1,-1,0.0,86,11,Partly cloudy,2015-02-04 19:00:00,3
2015,2,4,20,6,0,2,1,1,0.0,87,12,Overcast,2015-02-04 20:00:00,3
2015,2,4,21,2,0,2,1,2,0.0,88,14,Overcast,2015-02-04 21:00:00,1
2015,2,4,22,1,0,2,1,2,0.0,88,11,Overcast,2015-02-04 22:00:00,0
2015,2,5,7,3,0,3,1,-1,0.0,89,27,Blizzard,2015-02-05 07:00:00,1
2015,2,5,8,8,0,3,1,-2,0.2,88,31,Patchy heavy snow,2015-02-05 08:00:00,7
2015,2,5,9,3,0,3,1,-3,0.2,87,36,Patchy heavy snow,2015-02-05 09:00:00,2
2015,2,5,10,1,0,3,1,-3,0.1,85,34,Patchy heavy snow,2015-02-05 10:00:00,2
2015,2,5,11,1,0,3,1,-4,0.2,83,32,Patchy snow possible,2015-02-05 11:00:00,1
2015,2,5,13,1,0,3,1,-5,0.1,81,31,Patchy snow possible,2015-02-05 13:00:00,2
2015,2,5,15,6,0,3,1,-6,0.0,81,31,Blowing snow,2015-02-05 15:00:00,1
2015,2,5,16,2,0,3,1,-7,0.0,81,31,Blowing snow,2015-02-05 16:00:00,4
2015,2,5,17,1,0,3,1,-8,0.0,82,32,Patchy snow possible,2015-02-05 17:00:00,3
2015,2,5,18,2,0,3,1,-10,0.0,83,32,Patchy snow possible,2015-02-05 18:00:00,1
2015,2,5,19,4,0,3,1,-10,0.0,83,31,Patchy snow possible,2015-02-05 19:00:00,2
2015,2,5,20,1,0,3,1,-11,0.0,83,30,Clear,2015-02-05 20:00:00,0
2015,2,5,23,1,0,3,1,-12,0.0,85,22,Clear,2015-02-05 23:00:00,0
2015,2,6,8,2,0,4,1,-12,0.0,85,19,Sunny,2015-02-06 08:00:00,5
2015,2,6,9,3,0,4,1,-11,0.0,84,22,Sunny,2015-02-06 09:00:00,2
2015,2,6,11,3,0,4,1,-8,0.0,81,22,Partly cloudy,2015-02-06 11:00:00,2
2015,2,6,13,1,0,4,1,-6,0.0,81,24,Partly cloudy,2015-02-06 13:00:00,2
2015,2,6,14,5,0,4,1,-6,0.0,82,25,Sunny,2015-02-06 14:00:00,2
2015,2,6,15,3,0,4,1,-5,0.0,83,26,Sunny,2015-02-06 15:00:00,2
2015,2,6,16,1,0,4,1,-6,0.0,83,21,Sunny,2015-02-06 16:00:00,1
2015,2,6,17,6,0,4,1,-6,0.0,83,17,Sunny,2015-02-06 17:00:00,1
2015,2,6,18,3,0,4,1,-6,0.0,83,12,Clear,2015-02-06 18:00:00,0
2015,2,6,19,1,0,4,1,-6,0.0,83,13,Clear,2015-02-06 19:00:00,0
2015,2,6,20,3,0,4,1,-6,0.0,83,14,Clear,2015-02-06 20:00:00,0
2015,2,6,22,1,0,4,1,-7,0.0,84,15,Clear,2015-02-06 22:00:00,0
2015,2,7,7,1,0,5,0,-4,0.0,88,9,Cloudy,2015-02-07 07:00:00,0
2015,2,7,8,2,0,5,0,-3,0.0,87,12,Light snow,2015-02-07 08:00:00,0
2015,2,7,11,1,0,5,0,0,0.1,85,12,Patchy heavy snow,2015-02-07 11:00:00,2
2015,2,7,12,1,0,5,0,1,0.2,84,10,Patchy heavy snow,2015-02-07 12:00:00,1
2015,2,7,14,1,0,5,0,1,0.0,80,12,Patchy light snow,2015-02-07 14:00:00,1
2015,2,7,16,1,0,5,0,0,0.0,78,11,Patchy light snow,2015-02-07 16:00:00,2
2015,2,7,18,3,0,5,0,-2,0.0,78,6,Partly cloudy,2015-02-07 18:00:00,3
2015,2,7,19,2,0,5,0,-1,0.0,78,7,Partly cloudy,2015-02-07 19:00:00,1
2015,2,8,1,1,0,6,0,0,0.0,74,4,Overcast,2015-02-08 01:00:00,0
2015,2,8,9,2,0,6,0,1,0.0,93,14,Cloudy,2015-02-08 09:00:00,0
2015,2,8,10,2,0,6,0,2,0.0,95,14,Cloudy,2015-02-08 10:00:00,3
2015,2,8,11,4,0,6,0,2,0.0,97,13,Overcast,2015-02-08 11:00:00,0
2015,2,8,12,3,0,6,0,2,0.0,98,13,Overcast,2015-02-08 12:00:00,1
2015,2,8,13,4,0,6,0,2,0.0,98,15,Overcast,2015-02-08 13:00:00,1
2015,2,8,14,3,0,6,0,1,0.1,99,16,Light drizzle,2015-02-08 14:00:00,3
2015,2,8,15,4,0,6,0,1,0.1,99,18,Light drizzle,2015-02-08 15:00:00,5
2015,2,8,16,4,0,6,0,1,0.1,98,15,Light drizzle,2015-02-08 16:00:00,4
2015,2,8,17,3,0,6,0,1,0.0,98,13,Overcast,2015-02-08 17:00:00,4
2015,2,8,18,4,0,6,0,1,0.0,98,11,Overcast,2015-02-08 18:00:00,4
2015,2,8,19,1,0,6,0,0,0.0,98,15,Overcast,2015-02-08 19:00:00,1
2015,2,8,21,1,0,6,0,-2,0.1,97,23,Heavy freezing drizzle,2015-02-08 21:00:00,0
2015,2,8,23,1,0,6,0,-3,0.0,97,22,Overcast,2015-02-08 23:00:00,0
2015,2,9,1,1,0,0,1,-4,0.0,96,23,Overcast,2015-02-09 01:00:00,0
2015,2,9,7,2,0,0,1,-4,1.1,96,23,Moderate or heavy freezing rain,2015-02-09 07:00:00,0
2015,2,9,8,3,0,0,1,-4,0.2,95,25,Ice pellets,2015-02-09 08:00:00,1
2015,2,9,9,1,0,0,1,-4,0.2,94,28,Ice pellets,2015-02-09 09:00:00,0
2015,2,9,14,3,0,0,1,-4,0.1,94,27,Ice pellets,2015-02-09 14:00:00,0
2015,2,9,15,1,0,0,1,-4,0.2,94,29,Ice pellets,2015-02-09 15:00:00,0
2015,2,9,16,1,0,0,1,-5,0.1,95,26,Ice pellets,2015-02-09 16:00:00,1
2015,2,9,19,3,0,0,1,-5,0.0,95,23,Overcast,2015-02-09 19:00:00,0
2015,2,9,21,1,0,0,1,-5,0.2,96,27,Blizzard,2015-02-09 21:00:00,1
2015,2,10,7,1,0,1,1,-4,0.1,94,23,Heavy snow,2015-02-10 07:00:00,1
2015,2,10,8,4,0,1,1,-3,0.0,93,25,Moderate or heavy freezing rain,2015-02-10 08:00:00,3
2015,2,10,9,1,0,1,1,-3,0.0,93,27,Moderate or heavy freezing rain,2015-02-10 09:00:00,1
2015,2,10,10,2,0,1,1,-2,0.0,93,24,Moderate or heavy freezing rain,2015-02-10 10:00:00,0
2015,2,10,12,1,0,1,1,0,0.0,92,18,Freezing drizzle,2015-02-10 12:00:00,1
2015,2,10,13,1,0,1,1,0,0.0,92,21,Freezing drizzle,2015-02-10 13:00:00,1
2015,2,10,14,3,0,1,1,0,0.0,92,23,Light snow,2015-02-10 14:00:00,0
2015,2,10,15,3,0,1,1,1,0.0,92,26,Light snow,2015-02-10 15:00:00,3
2015,2,10,16,4,0,1,1,0,0.0,92,24,Light snow,2015-02-10 16:00:00,0
2015,2,10,17,5,0,1,1,-1,0.0,91,21,Moderate or heavy freezing rain,2015-02-10 17:00:00,2
2015,2,10,18,6,0,1,1,-1,0.0,91,19,Moderate or heavy freezing rain,2015-02-10 18:00:00,2
2015,2,10,19,5,0,1,1,-2,0.0,90,22,Moderate or heavy freezing rain,2015-02-10 19:00:00,0
2015,2,10,20,3,0,1,1,-2,0.0,90,24,Clear,2015-02-10 20:00:00,2
2015,2,10,21,2,0,1,1,-2,0.0,89,27,Clear,2015-02-10 21:00:00,1
2015,2,11,5,1,0,2,1,-7,0.0,89,23,Clear,2015-02-11 05:00:00,1
2015,2,11,6,1,0,2,1,-8,0.0,89,21,Sunny,2015-02-11 06:00:00,2
2015,2,11,7,1,0,2,1,-7,0.0,88,22,Sunny,2015-02-11 07:00:00,2
2015,2,11,8,7,0,2,1,-7,0.0,87,23,Sunny,2015-02-11 08:00:00,2
2015,2,11,9,4,0,2,1,-6,0.0,87,24,Sunny,2015-02-11 09:00:00,4
2015,2,11,10,1,0,2,1,-5,0.0,87,19,Sunny,2015-02-11 10:00:00,0
2015,2,11,11,2,0,2,1,-5,0.0,88,14,Sunny,2015-02-11 11:00:00,0
2015,2,11,12,1,0,2,1,-4,0.0,88,9,Sunny,2015-02-11 12:00:00,0
2015,2,11,13,3,0,2,1,-4,0.0,88,10,Sunny,2015-02-11 13:00:00,0
2015,2,11,14,4,0,2,1,-3,0.0,87,10,Cloudy,2015-02-11 14:00:00,2
2015,2,11,15,4,0,2,1,-2,0.0,87,11,Cloudy,2015-02-11 15:00:00,1
2015,2,11,16,2,0,2,1,-4,0.0,88,10,Cloudy,2015-02-11 16:00:00,0
2015,2,11,17,5,0,2,1,-6,0.0,89,9,Patchy light snow,2015-02-11 17:00:00,3
2015,2,11,18,6,0,2,1,-8,0.0,90,8,Patchy light snow,2015-02-11 18:00:00,4
2015,2,11,19,3,0,2,1,-7,0.0,89,8,Patchy light snow,2015-02-11 19:00:00,2
2015,2,11,20,1,0,2,1,-6,0.0,89,8,Partly cloudy,2015-02-11 20:00:00,6
2015,2,11,21,1,0,2,1,-5,0.0,88,8,Partly cloudy,2015-02-11 21:00:00,2
2015,2,12,7,3,0,3,1,-3,0.0,89,10,Cloudy,2015-02-12 07:00:00,3
2015,2,12,8,3,0,3,1,-2,0.0,90,11,Light snow,2015-02-12 08:00:00,8
2015,2,12,9,3,0,3,1,-1,0.0,91,12,Light snow,2015-02-12 09:00:00,3
2015,2,12,11,4,0,3,1,1,0.0,92,9,Moderate snow,2015-02-12 11:00:00,1
2015,2,12,17,7,0,3,1,-3,0.2,82,24,Patchy snow possible,2015-02-12 17:00:00,1
2015,2,12,18,2,0,3,1,-4,0.2,82,22,Patchy snow possible,2015-02-12 18:00:00,2
2015,2,12,20,1,0,3,1,-7,0.1,82,35,Patchy heavy snow,2015-02-12 20:00:00,1
2015,2,12,21,1,0,3,1,-8,0.1,83,41,Patchy heavy snow,2015-02-12 21:00:00,0
2015,2,13,6,1,0,4,1,-15,0.0,86,26,Patchy moderate snow,2015-02-13 06:00:00,0
2015,2,13,7,3,0,4,1,-14,0.0,86,28,Patchy moderate snow,2015-02-13 07:00:00,0
2015,2,13,8,4,0,4,1,-14,0.0,85,30,Sunny,2015-02-13 08:00:00,2
2015,2,13,9,3,0,4,1,-13,0.0,84,32,Sunny,2015-02-13 09:00:00,3
2015,2,13,10,1,0,4,1,-12,0.0,83,30,Sunny,2015-02-13 10:00:00,0
2015,2,13,13,1,0,4,1,-10,0.0,81,24,Sunny,2015-02-13 13:00:00,1
2015,2,13,14,7,0,4,1,-9,0.0,80,23,Sunny,2015-02-13 14:00:00,5
2015,2,13,15,5,0,4,1,-9,0.0,80,22,Sunny,2015-02-13 15:00:00,3
2015,2,13,16,1,0,4,1,-10,0.0,81,19,Sunny,2015-02-13 16:00:00,1
2015,2,13,17,2,0,4,1,-11,0.0,81,17,Sunny,2015-02-13 17:00:00,6
2015,2,13,18,2,0,4,1,-12,0.0,82,14,Clear,2015-02-13 18:00:00,3
2015,2,13,19,1,0,4,1,-12,0.0,82,12,Clear,2015-02-13 19:00:00,1
2015,2,13,20,1,0,4,1,-12,0.0,82,11,Partly cloudy,2015-02-13 20:00:00,3
2015,2,14,8,1,0,5,0,-5,0.0,72,20,Overcast,2015-02-14 08:00:00,2
2015,2,14,10,3,0,5,0,-2,0.0,69,21,Overcast,2015-02-14 10:00:00,0
2015,2,14,11,3,0,5,0,-2,0.0,69,18,Light snow,2015-02-14 11:00:00,1
2015,2,14,12,1,0,5,0,-1,0.0,68,15,Light snow,2015-02-14 12:00:00,1
2015,2,14,13,1,0,5,0,-2,0.0,76,16,Light snow,2015-02-14 13:00:00,0
2015,2,14,15,1,0,5,0,-3,0.4,90,18,Heavy snow,2015-02-14 15:00:00,0
2015,2,14,20,1,0,5,0,-5,0.2,92,10,Heavy snow,2015-02-14 20:00:00,0
2015,2,14,22,1,0,5,0,-5,0.1,93,21,Heavy snow,2015-02-14 22:00:00,0
2015,2,15,11,1,0,6,0,-10,0.1,85,44,Blizzard,2015-02-15 11:00:00,4
2015,2,15,12,1,0,6,0,-10,0.1,85,41,Blizzard,2015-02-15 12:00:00,3
2015,2,15,14,1,0,6,0,-11,0.0,85,45,Blowing snow,2015-02-15 14:00:00,3
2015,2,15,17,2,0,6,0,-14,0.0,86,37,Blowing snow,2015-02-15 17:00:00,3
2015,2,15,19,2,0,6,0,-15,0.0,88,33,Blowing snow,2015-02-15 19:00:00,1
2015,2,16,9,1,1,0,0,-13,0.0,80,31,Partly cloudy,2015-02-16 09:00:00,1
2015,2,16,11,1,1,0,0,-11,0.0,78,23,Overcast,2015-02-16 11:00:00,0
2015,2,16,12,1,1,0,0,-10,0.0,77,19,Overcast,2015-02-16 12:00:00,0
2015,2,16,14,1,1,0,0,-9,0.0,79,19,Partly cloudy,2015-02-16 14:00:00,3
2015,2,16,15,1,1,0,0,-8,0.0,80,18,Partly cloudy,2015-02-16 15:00:00,1
2015,2,16,16,2,1,0,0,-8,0.0,81,17,Partly cloudy,2015-02-16 16:00:00,1
2015,2,16,18,2,1,0,0,-9,0.0,83,14,Cloudy,2015-02-16 18:00:00,0
2015,2,16,20,1,1,0,0,-9,0.0,83,11,Overcast,2015-02-16 20:00:00,0
2015,2,17,8,1,0,1,1,-9,0.3,94,18,Heavy snow,2015-02-17 08:00:00,4
2015,2,17,9,1,0,1,1,-9,0.4,93,20,Heavy snow,2015-02-17 09:00:00,1
2015,2,17,10,2,0,1,1,-8,0.2,92,16,Heavy snow,2015-02-17 10:00:00,2
2015,2,17,15,3,0,1,1,-5,0.0,84,10,Light snow,2015-02-17 15:00:00,3
2015,2,17,16,1,0,1,1,-6,0.0,85,8,Light snow,2015-02-17 16:00:00,4
2015,2,17,17,3,0,1,1,-8,0.0,87,6,Patchy light snow,2015-02-17 17:00:00,5
2015,2,17,18,3,0,1,1,-9,0.0,88,4,Patchy light snow,2015-02-17 18:00:00,6
2015,2,17,19,2,0,1,1,-8,0.0,88,6,Patchy light snow,2015-02-17 19:00:00,5
